"id","name","short_name","country","state"
3220,"Salmon P. Chase College of Law, Northern Kentucky University",,United States of America,KY
3221,"Louis D. Brandeis School of Law, University of Louisville",,United States of America,KY
3222,University of Kentucky J. David Rosenberg College of Law,,United States of America,KY
3223,"Paul M. Hebert Law Center, Louisiana State University",,United States of America,LA
3224,Loyola University New Orleans College of Law,,United States of America,LA
3225,Southern University Law Center,,United States of America,LA
3226,Tulane University School of Law,,United States of America,LA
3227,University of Maine School of Law,,United States of America,ME
3228,University of Baltimore School of Law,,United States of America,MD
3229,University of Maryland School of Law,,United States of America,MD
3230,Boston College Law School,,United States of America,MA
3231,Boston University School of Law,,United States of America,MA
3232,Harvard Law School,,United States of America,MA
3233,Massachusetts School of Law,,United States of America,MA
3234,New England School of Law,,United States of America,MA
3235,Northeastern University School of Law,,United States of America,MA
3236,Suffolk University Law School,,United States of America,MA
3237,University of Massachusetts School of Law,,United States of America,MA
3238,Western New England University School of Law,,United States of America,MA
3239,Michigan State University College of Law,,United States of America,MI
3240,Western Michigan University Thomas M. Cooley Law School,,United States of America,MI
3241,University of Detroit Mercy School of Law,,United States of America,MI
3242,University of Michigan Law School,,United States of America,MI
3243,Wayne State University Law School,,United States of America,MI
3244,University of Minnesota Law School,,United States of America,MN
3245,University of St. Thomas School of Law,,United States of America,MN
3246,Mitchell Hamline School of Law,,United States of America,MN
3247,Mississippi College School of Law,,United States of America,MS
3248,University of Mississippi School of Law,,United States of America,MS
3249,Saint Louis University School of Law,,United States of America,MO
3250,University of Missouri School of Law,,United States of America,MO
3251,University of Missouri – Kansas City School of Law,,United States of America,MO
3252,Washington University School of Law,,United States of America,MO
3253,University of Montana School of Law,,United States of America,MT
3254,Creighton University School of Law,,United States of America,NE
3255,University of Nebraska–Lincoln College of Law,,United States of America,NE
3256,"William S. Boyd School of Law, University of Nevada, Las Vegas",,United States of America,NV
3257,University of New Hampshire School of Law,,United States of America,NH
3258,"Rutgers Law School, Rutgers University",,United States of America,NJ
3259,Seton Hall University School of Law,,United States of America,NJ
3260,University of New Mexico School of Law,,United States of America,NM
3261,"Albany Law School, Union University",,United States of America,NY
3262,"Benjamin N. Cardozo School of Law, Yeshiva University",,United States of America,NY
3263,Brooklyn Law School,,United States of America,NY
3264,"University at Buffalo Law School, SUNY",,United States of America,NY
3265,Columbia Law School,,United States of America,NY
3266,Cornell Law School,,United States of America,NY
3267,City University of New York School of Law,,United States of America,NY
3268,Fordham University School of Law,,United States of America,NY
3269,Hofstra University School of Law,,United States of America,NY
3270,New York Law School,,United States of America,NY
3271,New York University School of Law,,United States of America,NY
3272,The Elisabeth Haub School of Law at Pace University,,United States of America,NY
3273,St. John's University School of Law,,United States of America,NY
3274,Syracuse University College of Law,,United States of America,NY
3275,Duke University School of Law,,United States of America,NC
3276,Elon University School of Law,,United States of America,NC
3277,North Carolina Central University School of Law,,United States of America,NC
3278,"Norman Adrian Wiggins School of Law, Campbell University",,United States of America,NC
3279,University of North Carolina School of Law,,United States of America,NC
3280,Wake Forest University School of Law,,United States of America,NC
3281,University of North Dakota School of Law,,United States of America,ND
3282,"Cleveland-Marshall College of Law, Cleveland State University",,United States of America,OH
3283,"Michael E. Moritz College of Law, Ohio State University",,United States of America,OH
3284,University of Cincinnati College of Law,,United States of America,OH
3285,Case Western Reserve University School of Law,,United States of America,OH
3286,Capital University Law School,,United States of America,OH
3287,University of Dayton School of Law,,United States of America,OH
3288,University of Toledo College of Law,,United States of America,OH
3289,"Ohio Northern University, Pettit College of Law",,United States of America,OH
3290,University of Akron School of Law,,United States of America,OH
3291,Oklahoma City University School of Law,,United States of America,OK
3292,University of Oklahoma College of Law,,United States of America,OK
3293,University of Tulsa College of Law,,United States of America,OK
3294,University of Oregon School of Law,,United States of America,OR
3295,Willamette University College of Law,,United States of America,OR
3296,Lewis & Clark Law School,,United States of America,OR
3297,Drexel University School of Law,,United States of America,PA
3298,Duquesne University School of Law,,United States of America,PA
3299,"Beasley School of Law, Temple University",,United States of America,PA
3300,"Dickinson School of Law, Penn State University",,United States of America,PA
3301,"Penn State Law, Penn State University",,United States of America,PA
3302,University of Pennsylvania Law School,,United States of America,PA
3303,University of Pittsburgh School of Law,,United States of America,PA
3304,Villanova University School of Law,,United States of America,PA
3305,Widener University Commonwealth Law School,,United States of America,PA
3306,Interamerican University of Puerto Rico School of Law,,United States of America,PR
3307,Pontifical Catholic University of Puerto Rico School of Law,,United States of America,PR
3308,University of Puerto Rico School of Law,,United States of America,PR
3309,Roger Williams University School of Law,,United States of America,RI
3310,University of South Carolina School of Law,,United States of America,SC
